question_id,exam_type,subject,topic,subtopic,difficulty,year,passage_id,question_text,image_url,option_a,option_b,option_c,option_d,correct_option,explanation,tags,source,status
ENG-J00188,JAMB,English,,,medium,,,"'The same thing happened to aviators'. This excerpt according to the passage, means",,that riveters were particularly susceptible,industrial and military deafness,that continued loud noise resulted in deafness,that working in a boiler factory affected one's hearing,,,jamb-archive|needs-key,past-question,draft
ENG-J00189,JAMB,English,,,medium,,,What is the difference between an old - fashioned military band on the one hand and discotheque and rock 'n' roll joints on the other?,,One is old-fashioned while the other is modern,"One produces sounds for marching, the other for disco","One has drums, the other has guitars","One produces amplified sounds, the other does not",,,jamb-archive|needs-key,past-question,draft
ENG-J00190,JAMB,English,,,medium,,,'Our world of accelerating social and technological change' means that,,our world is moving too fast socially and technologically,"our world is going through more rapid, social and technological change",the social and technological change is more exhilarating than before,the social and technological change is accelerating our world,,,jamb-archive|needs-key,past-question,draft
ENG-J00191,JAMB,English,,,medium,,,What is the major weakness of training students for specific technologies?,,It trains students for only one type of career,It helps students to acquire money later when they are employed,It makes them anxious for a job in the market,It cannot help students to cope with the rapid changes in the world,,,jamb-archive|needs-key,past-question,draft
ENG-J00192,JAMB,English,,,medium,,,"According to the writer, a study of the humanities",,is accepted by present day students essential,prepares students for specific careers,provides missing link in the technological education of our students,is the best solution to the problem of unemployment,,,jamb-archive|needs-key,past-question,draft
ENG-J00193,JAMB,English,,,medium,,,What type of education does the writer advocate for our student?,,Vocational as well as technological education,"Business, engineering, medicine and computer programming",Technological education plus the humanities,Technology education only,,,jamb-archive|needs-key,past-question,draft
ENG-J00194,JAMB,English,,,medium,,,Our unconscious minds and and dreams are alike in that,,both are out of our control,both can accommodate contradiction,neither functions in a continuous manner,both deal with non-real issues,,,jamb-archive|needs-key,past-question,draft
ENG-J00195,JAMB,English,,,medium,,,The child would feel irresponsible for his mother's death even if it is connected with his wishes because,,He regards his wishes as a curse,He hates her and wants her dead,His need are not gratified,He cannot distinguish between wish and reality,,,jamb-archive|needs-key,past-question,draft
ENG-J00196,JAMB,English,,,medium,,,'Traumatized' as used in the passage means,,angered,made happy and satisfied,made sad and dejected,made to feel guilty,,,jamb-archive|needs-key,past-question,draft
ENG-J00197,JAMB,English,,,medium,,,"From the child's point of view, in what way is death likened to a divorce?",,Both are losses,Both are temporary,Both would involve his mother,He feels responsible in each case,,,jamb-archive|needs-key,past-question,draft
ENG-J00198,JAMB,English,,,medium,,,The book discussed in this passage is about,,psychology and education,mathematics for undergraduate students,quantitative skills for postgraduate students,statistical procedure related to research,,,jamb-archive|needs-key,past-question,draft
ENG-J00199,JAMB,English,,,medium,,,The expression 'necessary evil' means that,,evil is essential in studying the subject discussed,studying the subject is an unpleseant experience which must be endured,only those who are evil can understand the subject,those lacking in quantitative skills see the subject as an evil,,,jamb-archive|needs-key,past-question,draft
ENG-J00200,JAMB,English,,,medium,,,"From the passage, we learn that the book discussed has been",,reprinted twice,published three times,rewritten three times,revised twice,,,jamb-archive|needs-key,past-question,draft
ENG-J00201,JAMB,English,,,medium,,,The changes that were made in the book were motivated by,,professional experience and popularity of topics,teaching experience and statisticians view of some topics,the examination results of previous generation of students,the need to avoid areas which students grasp easily,,,jamb-archive|needs-key,past-question,draft
ENG-J00202,JAMB,English,,,medium,,,It can be inferred from the passage that the book was written by,,an educational psychologist,more than one author,a prominent statistcian,a professor of statistics,,,jamb-archive|needs-key,past-question,draft
ENG-J00203,JAMB,English,,,medium,,,Which of the following titles best sums up the passage?,,The need for effective communication,Break down in communication,communication in technological societies,Bad communication practices,,,jamb-archive|needs-key,past-question,draft
ENG-J00204,JAMB,English,,,medium,,,"According to the passage, which of the following are NOT likely to contribute to a break down in communication?",,people's attitude and feeling,Ambiguously phrased instruction,Managements and trade unions,Management specialists and behavioural scientists,,,jamb-archive|needs-key,past-question,draft
ENG-J00205,JAMB,English,,,medium,,,"From the text, it can be inferred that a good communicator needs to",,Create favourable communication conditions,Get the technological systems to work effeciently,Call a spade a spade,"Be able to address 10,000 workers",,,jamb-archive|needs-key,past-question,draft
ENG-J00206,JAMB,English,,,medium,,,'Chasm' as used in the passage means,,Serious eruption,Disaster,Wide difference,Disagreement,,,jamb-archive|needs-key,past-question,draft
ENG-J00207,JAMB,English,,,medium,,,The most essential tool of communication not specifically mentioned in this passage is,,Specificialization,Environment,Writing,Language,,,jamb-archive|needs-key,past-question,draft
ENG-J00208,JAMB,English,,,medium,,,In the question below choose the option opposite in meaning to the word underlined : Ojo's response infuriated his wife,,annoyed,pleased,surprised,confused,,,jamb-archive|needs-key,past-question,draft
ENG-J00209,JAMB,English,,,medium,,,In the question below choose the option opposite in meaning to the word underlined : The economic situation in the country is obviously gloomy,,encouraging,moody,unknown,regrettable,,,jamb-archive|needs-key,past-question,draft
ENG-J00210,JAMB,English,,,medium,,,In the question below choose the option opposite in meaning to the word underlined : One wonders if the situation will improve,,brighten,diminish,disintegrate,worsen,,,jamb-archive|needs-key,past-question,draft
ENG-J00211,JAMB,English,,,medium,,,In the question below choose the option opposite in meaning to the word underlined : Language teachers believe that grammar exercise stretch the mind,,expand,ruin,enrich,restrict,,,jamb-archive|needs-key,past-question,draft
ENG-J00212,JAMB,English,,,medium,,,In the question below choose the option opposite in meaning to the word underlined :` These two books are identical,,alike,similar,different,equal,,,jamb-archive|needs-key,past-question,draft
ENG-J00213,JAMB,English,,,medium,,,In the question below choose the option opposite in meaning to the word underlined : The doctor tried to alleviate his patients pain,,relieve,worsen,kill,cure,,,jamb-archive|needs-key,past-question,draft
ENG-J00214,JAMB,English,,,medium,,,In the question below choose the option opposite in meaning to the word underlined : The instructions on the examination paper are explicit,,simple,ambiguous,detailed,definite,,,jamb-archive|needs-key,past-question,draft
ENG-J00215,JAMB,English,,,medium,,,In the question below choose the option opposite in meaning to the word underlined : Okoro is an amateur wrestler,,skilful,good,professional,strong,,,jamb-archive|needs-key,past-question,draft
ENG-J00216,JAMB,English,,,medium,,,"In the question below choose the option nearest in meaning to the word(s) or phrase(s) underlined : If your life is in turmoil , always take courage",,devastation,crisis,trial,tragedy,,,jamb-archive|needs-key,past-question,draft
ENG-J00217,JAMB,English,,,medium,,,In the question below choose the option nearest in meaning to the word(s) or phrase(s) Underlined : Do you know one of the most astounding events of my life?,,special,amazing,serious,outstanding,,,jamb-archive|needs-key,past-question,draft
ENG-J00218,JAMB,English,,,medium,,,In the question below choose the option nearest in meaning to the word(s) or phrase(s) Underlined : Adeniji is suffering from the consequences of alienation,,confinement,isolation,enclosure,imprisonment,,,jamb-archive|needs-key,past-question,draft
ENG-J00219,JAMB,English,,,medium,,,"In the question below, choose the option nearest in meaning to the word(s) or phrase(s) underlined : The terms of the contract is stuck in my throat",,were beyond me,were not clear,were ambiguous,became obsolete,,,jamb-archive|needs-key,past-question,draft
ENG-J00220,JAMB,English,,,medium,,,"In the question below choose the option nearest in meaning to the word(s) or phrase(s) underlined : He was asked to give copious , examples to appear convincing",,concrete,rigid,cogent,many,,,jamb-archive|needs-key,past-question,draft
ENG-J00221,JAMB,English,,,medium,,,In the question below choose the option nearest in meaning to the word(s) or phrase(s) underlined : Some children mimic their teachers,,imitate,mime,ridicule,tease,,,jamb-archive|needs-key,past-question,draft
